name_y;neighbourhood_ID;room_type_ID;price;minimum_nights;availability_365
Carroll Garden Brownstone Charmer w WasherDryer;61;2;100;7;0
Luxury Doorman Apartment  POOL GYM LOUNGE ;102;2;110;15;0
One bedroom apartment;169;2;75;1;132
Close to all NYC attraction easy access;114;1;150;3;364
Sharing room for FEMALE 2;56;3;30;1;364
Tribeca Loft;122;2;1000;1;38
Spacious Duplex with two terraces and a roof deck;94;1;125;1;0
Charming Private Room Near Central Park;125;1;99;2;49
East Village Peaceful Perfect One Bedroom;101;2;210;7;235
Light and refresh 12 bdrm apartment;106;2;100;7;0
Private room in beautiful Brownstone building;66;1;30;5;0
The perfect NYC flat in the Meatpacking  Chelsea;97;2;190;3;0
Cozy bedroom next to Columbia University;114;1;110;1;0
TOURISTS DREAM  Room steps from Grand Central;113;1;250;2;1
Heart of Brooklyn 1 Bedroom in 2 bdr apt;62;1;59;3;179
Beautiful Brooklyn Apartment The Red Room;71;1;48;1;0
Amazing BR w Private Bath near subway  Manhattan;178;1;70;30;269
Bright and cozy bedroom in Williamsburg;94;1;48;1;0
Room in Perfect Bushwick Location;59;1;90;3;0
Furnished room in beautiful spacious duplex;94;1;125;30;340
LARGE ROOM 15 TO MANHATTAN;167;1;88;1;188
cozy massive room for January;59;1;60;1;220
Luxury private whole apartment 6 people Bushwick;51;2;97;2;340
Sunny bedroom pvt entrance close to Times Sq 62F;107;1;99;7;321
Beautiful Brooklyn Apartment The Quaint Room;71;1;48;1;0
Beautiful Brooklyn Apartment The Cozy Room;71;1;48;1;0
Amazing cozy and warm male room on Manhattan IV;111;3;35;14;334
Beautiful Brooklyn Apartment;71;2;156;2;21
A Home just like Home;25;2;100;1;173
Astoria Apt quick trip to Manhattan and LGA;129;1;98;30;0
Little Belaire;95;2;99;2;32
Tranquil Cozy Comfy Cottage;6;2;175;2;79
Clean Affordable  Room 4;59;1;38;1;6
Relaxing and convenient shared room in UES;124;3;35;1;22
Bebop  Swing Space;51;2;200;2;22
Williamsburg  Duplex Loft of Lorimer L;94;2;180;3;24
Cozy LARGE BED In the heart of NYC;107;2;200;4;80
Marion Manor;51;2;195;2;301
Single Room in Upper East Side near Central Park;124;1;50;1;22
Brilliant BR w Private Bath near LGA  Manhattan;178;1;60;30;209
Cozy bedroom with balcony 25min TimeSquare;167;1;45;1;97
Private comfortable bedroom  25min to TimeSquare;167;1;55;1;286
Charming garden level apt in Brooklyn Townhouse;51;2;90;3;91
Spacious Room Close to Subway  Central Park;106;1;47;30;228
Beautiful shared apartment;144;3;65;2;365
Modern East Village Oasis;101;2;250;1;0
Private room available close to everything;124;1;120;3;0
Bright and Cozy;173;1;42;2;365
Spacious cozy Private room 10 min from Manhattan;92;1;36;2;0
Cozy JFK;174;1;42;4;189
Very Clean and Very Large;126;1;100;30;365
HOTEL ROOM LIKE TAFFORDABLE PRICE;177;1;89;3;358
Comfy Private bedroom with balcony25mnTimeSquare;167;1;45;1;217
Brooklyn apt 10 minutes to Manhattan by subway;51;1;20;10;17
Blue Studio in Hamilton Heights;106;1;70;3;347
DUPLEX BIG BIG APARTMENT IN BEAUTIFUL NOHO;101;2;478;3;148
Clean comfortable room;71;1;150;1;90
Luxury apartment in queens;144;2;400;2;34
NY HUDSON YARD DOUBLE ROOM;107;1;209;1;88
Quite and comfortable shared room in UES;124;3;30;1;13
Nice room only 3 mins walk to subway;144;1;200;1;177
Park Slope Brownstone Garden Apartment;85;2;205;2;203
Hey Its Brooklyn JUST BE YOU;95;1;85;1;168
Very Clean Cozy 2 Bedrooms near Central Park;107;2;365;2;28
Prime Williamsburg Duplex Loft Off Lorimer L;94;1;65;2;26
Large and centrally located Brooklyn room w Roof;51;1;60;2;151
Haven for your Brooklyn FamilyFriends Vacation;87;2;120;2;20
New York Private Room with a View;106;1;80;3;70
Spacious 2 Bedrooms;216;1;69;2;280
Brooklyn apt 10 mins to Manhattan by subway;51;1;20;10;38
Hip Bushwick Basement Dwelling;51;1;75;1;0
Private bedroom with back yard;59;2;60;2;153
1 bedroom in the East Village;101;2;143;30;57
Brooklyn bedroom and open basement;94;1;200;2;0
Curated East Village Apt;101;1;115;2;33
Brooklyn Bedroom FlatbushDitmas II;73;1;45;1;0
Cozy Loft Bedroom With lil Couch Underneath ;21;1;100;1;150
Sam and Malas Place;172;2;72;3;293
1 BR Across from subway 30m to city 5m to park;73;2;75;3;115
Private room with TV and your own bath in NYC;87;1;40;2;79
1 bedroom  1 bathroom in Bushwick Brooklyn;59;1;79;3;69
Private guest suite on magnificent Brooklyn block;66;2;130;2;96
Bedroom in Bushwick;59;1;40;2;54
Large Bright Sunny Room in Bushwick near L train;59;1;45;2;40
Pattys Home;22;2;42;2;6
Spacious 1bedroom Apartment in Manhattan;118;2;100;1;0
Bay Ridge House near park and water;50;2;99;5;4
Nice Room in Sunnyside 15 min to Times Square;175;1;33;1;0
Sunny and cozy bedroom with a private bathroom;59;1;90;2;3
Next to subway station Bunkbed accommodations;51;3;35;1;86
cozy bright apartment in high end building;51;2;150;2;34
Big studio across the street from Prospect Park;87;2;70;2;29
LIC Spacious Bedroom in Luxury Building;161;1;60;5;0
2 bedroom apartment in Staten Island;197;2;130;2;174
Private bedroom with a personal backyard;51;1;50;7;0
Spacious cute room in great location;129;1;75;3;0
Treehouse Brooklyn Loft;59;1;45;1;25
Long Island City;161;2;150;2;0
AMAZING ENTIRE 1 BEDROOM APARTMENT No hot water;20;2;75;1;359
Homy Abode;171;2;70;2;105
Two bedrooms apt in Hells Kitchen NYC;107;2;200;35;58
Cozy private room in Manhattan;109;1;110;2;175
Beautiful Studio in New Chelsea Building;97;2;216;30;89
Spacious studio on museum miles by central park;100;2;100;4;0
YOUR HM AWAY FROM HMMedical personnel Vacation;201;1;40;1;307
Comfy bedroom heart of Crown Heights;66;1;60;2;189
PRIME MANHATTANone block to 5 trainsROOFDECK;106;1;60;1;67
Perfect Location Times Square with skyline view;107;1;308;3;37
Cozy Woodhaven;177;2;75;1;325
Air and Light and Time and Space;62;2;187;1;0
Private bedroom near M train 22 min to Manhattan;169;1;39;6;0
Central Harlem Private Room;106;1;60;2;0
Sunny 1 bedroom in Greenpoint great location;79;2;75;2;0
HAPPY HOME;100;1;45;2;341
Flatbush Hideaway  Quiet and close to subway;71;2;33;1;19
Elegance and Comfort in Clinton Hill;62;1;75;1;0
Private bedroom in a Historic Brownstone House;51;1;39;2;0
Neat  Tidy  East Village;101;2;187;3;0
Spacious and Homey Room;66;1;100;3;220
Rose in Spanish Harlem;100;1;85;2;224
Private Room with Backyard;94;1;119;1;0
Dominiques unique twin roomNYCwifi metrosafe;13;1;75;2;365
Private RoomDescent Hostclose to Subway for Manh;165;1;50;1;89
Sugar Hill Retreat SPECIAL OPENING PRICE;106;2;150;3;7
Sunny Private Clean Room Downtown  steps2subway;98;1;72;1;15
Cozy Bedroom 6 mins from JFK 35mins frm the city;154;1;50;1;36
Cozy Br 6 mins from JFK 35 mins from the city;154;1;59;1;37
Easy access to everything in NYC;102;2;125;10;270
Serenity  home away from home;59;2;100;2;17
Cozy studio close to Central Park;125;2;100;1;0
Perfect for 4;100;2;160;5;205
Separate PRIVATE ROOM furnished 5 min to A train;177;1;50;3;178
Cozy space in Brooklyn;73;1;45;1;34
Charming West Village Apt  Bleecker  Jones;127;1;90;6;76
Private bedroom in Gorgeous TonwhouseBackyard;51;1;39;2;0
Furnished Private Room in Apartment;82;1;60;2;0
Williamsburg 1 Bedroom Spacious and Classy;94;2;251;1;340
The Princess;33;2;67;7;172
The Courtyard;106;1;92;2;346
Worldclass Casa  Sun Rm  5 min to JFK;173;1;147;2;85
Luxurious  Chic Upper East Studio;124;2;115;3;19
Ethelias BnB;71;2;130;1;189
Gorgeous Bedstuy Duplex space light and style;51;2;209;3;0
Bright Modern Room in Brooklyn;59;1;55;10;0
Charming Fort Greene Garden Apartment;62;2;125;14;0
Private spacious room near airport train  city;129;1;65;1;119
Private room close to train airport  the city;129;1;55;1;100
Cozy room near Union Square and East Village;101;1;68;4;2
Spacious lovely clean private room in Brooklyn;78;1;50;1;0
Private room in Bedstuy Brooklyn;51;1;55;30;0
Studio Apartment 6 minutes from JFK Airport;154;1;67;1;145
Nice and quiet Room in Apart in Astoria New York;129;1;50;2;24
Small Room In NY;216;1;35;2;299
Spacious Studio Sublet in Hells Kitchen;107;2;104;28;0
  13 20    ;82;2;80;35;0
STYLISH 2 BEDROOM APT RIGHT ON CENTRAL PARK WEST;125;2;99;30;201
Sunny Shared Vintage Loft;94;3;125;1;156
Designer 2 Bedroom Heart of Bushwick 15min to NYC;59;2;155;30;365
Private Entrance Brooklyn Townhouse Garden Suite;94;1;110;3;98
Private Room in Park Slope;85;1;30;2;0
Live like a local in the heart of East Village;101;1;89;2;1
Amazing location with the Manhattan Skyline View;94;1;105;1;0
Cute and spacious room in prime Astoria;129;1;60;4;0
Great Two Bedroom Apartment in Bushwick;169;2;175;6;365
Sunny room in prime williamsburg location;94;1;70;3;188
Lovely Chinatown Apartment;98;2;175;2;0
Large Private Furnished Patio  Cozy Indoors;97;2;299;2;274
Quiet Private Bedroom 10 min from 7 Train;175;1;65;28;4
Mott Haven DormBed F;34;3;28;1;319
JFK Crashpad 6 minutes away;154;3;39;1;34
Gorgeous Upper West Side Gem with sofa bed;125;2;300;2;0
Prime Location Private Room in Queens;144;1;80;2;125
Brooklyn Room Near Subway 45min from Manhattan;67;1;34;4;58
Brooklyn Bliss A;71;1;53;2;191
Heart of Jamaica Queens;154;2;80;2;87
Lux Condo Room Close to Manhattan WiFi  Balcony;178;1;61;30;123
Cute big private room with a private bathroom;125;1;110;1;6
Private bedroom in QueensNetflix;146;1;75;2;0
Meyers Inn;107;1;150;1;88
Comfortable affordable room 5;59;1;38;1;7
Large bright modern apartment in luxury building;59;2;180;5;0
Airy  Bright Three Bedroom Apt steps from Subway;73;2;125;4;84
Modern spacious  cozy Upper West Side Apartment;125;2;300;2;188
Williamsburg Private Room in Homey Space by Trains;94;1;75;2;0
Amazing 3 Bedroom Duplex w Backyard;100;2;450;1;312
New York City Home w Full Amenities;113;2;110;1;238
Cozy sunny room in Washington Heights;126;1;33;3;0
Central  Homey East Village One Bedroom;101;2;399;1;332
Charming new renovated private room;111;1;90;1;0
1 bd Apartment in central Greenpoint;79;2;175;4;0
Brooklyn Palace;51;2;140;2;281
Beautiful 1bedroom apt in Williamsburg;94;2;190;6;59
Charming East Village onebedroom;101;2;111;4;37
1 bedroom in roommates apartmentIn Williamsburg;94;1;45;1;0
cozy private room in upper east side;124;1;65;1;19
Spacious large bedroom room;166;1;70;2;0
Sugar Hill Harlem Apartment;106;1;50;1;29
Cozy Clean 1BR 10min to LGAFlushing;138;2;69;1;212
Herbalists Home;79;1;70;1;0
Spacious Bright Manhattan Home Near The Park;100;1;399;6;230
Cozy Bedroom Steps From The 1 Train;106;1;55;2;0
NYC Private Bedroom in Spanish Harlem;100;1;90;2;168
Beautiful Bushwick Studio Intimate Gatherings;94;2;500;1;365
Sunnyside;175;2;160;2;310
Cosy studio in the heart of Manhattan;113;2;200;7;0
NY HIGH LINE DOUBLE ROOM;107;1;209;1;81
Gorgeous Plant Filled Oasis  Private Terrace;111;2;120;1;36
Best East Village Location;101;1;99;2;0
Brand New and Modern Room in Brooklyn;59;1;80;1;168
NY BROADWAY DOUBLE DOUBLE ROOM;107;1;249;1;89
Sunny Hamilton Heights Apartment;106;2;120;5;84
Empire Aparment;51;2;140;2;284
Cozy studio in Manhattan;124;2;110;1;5
Bushwick Loft Apartment w Stunning Manhattan View;59;2;200;4;66
Sunny Spacious 2BR Apt in Heart of Bushwick;59;2;145;30;218
Cozy Modern Getaway 30 mins from Manhattan 1Bdrm;12;1;70;1;81
LUXURIOUS EXPERIENCE IN TIME SQUARE NYC;121;2;260;5;0
Private bedroom in cozy apt near Central Park;106;1;60;2;1
Modern 2 bdr penthouse 300 feet from subway;129;2;150;5;0
Luxury NEW two level suite Duplex in Chelsea;97;2;190;3;293
Elegant Mid Century Modern Apt Private Room;51;1;70;1;111
New York Safe Haven Females Only;109;3;39;2;348
Entire Apartment Nice  Quiet Perfect for Three;124;2;115;1;5
Charming studio w lots of light;124;2;200;2;0
Duane Street Upscale Tribeca Studio;122;2;210;30;262
Classic and Cozy Brooklyn Brownstone Apartment 1BR;51;2;70;4;0
Spacious and Welcoming In Hip Bushwick;59;2;135;4;26
Stylish One Bedroom in Chelsea;97;2;275;2;0
TIME SQ WEST 2 Bunk Beds for 4 People;107;1;199;1;362
Bedstuy Moroccan Room and Photo  Studio;51;1;200;2;0
Light  Airy Williamsburg Retreat;94;1;80;1;86
COSY BEDROOM in CITY CENTER;107;1;140;1;0
Shoot in Eccentric Loft with tons of Natural Light;64;2;1080;1;167
AMAZING UNIQUE ONE OF A KIND VILLAGE APARTMENT;127;2;225;2;280
Creative artist apartment in Williamsburg;94;1;45;3;0
2000 sq ft Unique Cozy Art Home with Private Room;59;1;150;1;269
A Spacious  Blissful Stay in Queens;173;2;175;2;147
small room in Manhattan Close to major nyc sites;114;1;53;1;0
15min from Times Square 3 minutes from Subway;129;1;44;2;47
new  private entrance pvt room and pvt bath;78;1;59;2;118
Modern bedroom with view in a high rise building;104;1;65;1;0
Williamsburg Gem;94;1;65;2;0
Private bedroom in the Upper West Side Manhattan;125;1;59;1;106
203 E175th;27;1;50;1;0
Brooklyn Bed;86;1;70;2;26
CozyPrivate Room in Park Slope;92;1;59;1;109
Ideal loc 2 bedroom apt East Village Union Sq;104;2;199;1;72
Chic Eclectic Midtown Apartment;113;1;300;3;365
Large room near express trains  Central Park;125;1;61;4;0
Comfortable room Lower East Side AC;111;1;90;2;324
Large Williamsburg room;94;1;60;3;0
Luxury One Bedroom Apartment Midtown Manhattan;107;2;179;6;3
Private Midtown 2 BR Apt Times Sq Theater District;107;2;199;2;110
Zen Life Love Liberation Color Creative;125;1;150;2;20
3 Beds in Private Room 3 20 min to City;51;1;85;2;314
SERETSES  INN;21;2;80;5;91
Enjoy a luxury suite during your Manhattan visit;113;1;300;3;0
Sunny and cozy Williamsburg apartment;94;1;100;2;0
Newly decorated room close to Elmhurst Ave MR;144;1;35;30;252
A Painters Canvas Only 25 mins to Time Square;17;2;74;2;183
Spacious one bedroom apartment upper east side;124;2;150;1;0
Manhattan artist home  Gorgeous private room;124;1;100;1;184
Luxury 4 BR Apartment25 minutes from the city;148;2;114;2;359
PRIVATE BR 5min to TIMES SQ and COLUMBUS CIRCLE;107;1;140;1;0
CENTRAL PARK  NORTH;106;1;77;2;106
Amazing Soho Apartments with Private Backyard;119;2;1299;2;273
FORT GREENE THE NEW HEART BEAT OF BROOKLYN;75;2;170;3;304
Private suite with two bedrooms and adjacent bath;100;1;175;2;105
True 2Br 3beds Apt with fast WIFI in Times Square;107;2;156;1;46
Central Bedstuy Apt;51;2;110;3;63
MommyTy;126;1;100;80;179
Good room in Brooklyn super close to Subways C;51;1;45;1;170
private room;52;1;40;10;0
Miltons place;106;2;110;4;197
Lovely Spacious King Size Bedroom in Manhattan;100;1;114;3;50
Luxury studio in Manhattan close to everything;107;2;135;4;0
Queens Rm in Celebritys Home;166;1;35;1;354
Jfk crash pad 12persons in SHARED space;154;3;39;1;320
One Bedroom in Central NYC location;71;1;65;2;178
Brooklyn Room  20 min from Manhattan;59;1;85;1;0
Lovely Bright Queen Size Private Bedroom in NYC;100;1;116;3;42
Cozy Clean Private Bedroom Near Central Park;100;1;101;3;62
Walk to the US OPEN;146;2;200;1;139
Bedroom in shared luxury apartment in East Village;101;1;85;1;0
Massive Room in Triplex Loft;79;1;70;1;0
SPACIOUS Modern APT in GreenpointWilliamsburg;79;2;172;2;281
2br  The Heart of NYC Manhattans Lower East Side;111;2;9999;30;365
1 BEDROOM ASTORIA APARTMENT  15 min to Manhattan;129;2;120;3;0
Travel alone Stay like at your friends house;108;1;65;1;0
Exclusive 1 bedroom apartment by time square nyc;107;2;115;30;50
Suite with stunning view in convenient location;107;1;200;3;0
Private Entrance  Sunny Spacious Room in 2BR Apt;59;1;60;30;191
Stay like a NYker  Cheap clean and close to All;144;1;25;1;231
Private Entrance  Sunny Spacious Room in 2BR Apt;59;1;68;30;191
Tight budget tours NYC Cheap Clean and close all;144;3;19;1;236
Private House in Brooklyn;51;2;250;14;364
The Industrial LOFT 1 NoHo  Great Location;116;2;495;6;52
The Industrial LOFT 2 NoHo  Great Location;116;2;525;6;63
Huge Fully Equipped Apt DM Building Great Area;115;2;395;5;363
Colorful Cozy Bright Brooklyn Studio PetFriendly;87;2;82;3;75
Private Room in Brooklyn Loft Oasis;79;1;100;2;100
SunDrenched Artistic Uptown Studio;126;2;70;2;0
Brooklyn sweet dreams;59;2;100;2;342
Cozy room 2 min walk to subway near mall;167;1;35;4;11
Private Sunny Room D in Historic Townhouse;71;1;80;2;27
LAST MINUTE STAY IN WARM COZY ROOM;100;1;100;2;365
Weekday Williamsburg Dreamhouse;94;2;120;3;0
Prime 2BR in GreenPoint Quiet Large Living Space;79;2;175;2;0
Great find 2 bedrooms 20minutes from Times Square;129;2;130;1;162
Quiet cozy room in Prospect Heights;86;1;55;2;0
LUXE 1BRBath private in New Spacious 2BR;59;1;65;10;0
Affordable luxurious 2 bedroom apartment;80;2;100;2;66
Entire cozy Manhattan studio close to everything;107;2;139;10;0
Cute  Cozy Studio in the heart of East Village;101;2;105;4;83
Cozy Space in Bay Ridge;76;1;90;2;0
Cozy Private Room in the heart of Bushwick;59;1;60;1;29
Your dream 2BR2BA home in Park Slope;91;2;300;2;92
brooklyn charmer;90;2;179;7;342
NYC East 108th st private bed room female only;100;1;70;2;0
Large 1 bedroom in SOHO;110;2;229;1;362
Parkwalk2Boat See LadyLibertyDTNY all for free;213;1;100;1;0
Private room Greenpoint Brooklyn NY;79;1;49;3;0
ROOMS ONE and TWO;67;1;250;3;364
Beautiful Room in Brooklyn NY;60;1;60;1;86
ROOM 1;67;1;125;3;180
ROOM  TWO;67;1;125;3;364
Clean Quiet Prvt Rm Prvt Bathroom in Midtown;107;1;109;5;35
Huge Apartment in TriBeCa;122;2;400;3;0
Cozy Unique Artist Loft in East Williamsburg;94;1;45;2;0
Sonder  180 Water  Chic Studio  Rooftop;102;2;197;29;334
Cozy Sunny Franklin Ave 1Bedroom with a Piano;66;2;85;2;6
Sunlit Williamsburg Studio Right Next to the L;94;2;120;14;0
Sunny Long Island City 2bed close to manhattan;129;2;170;4;97
Duplex in Brooklyn;59;3;40;4;0
Private Modern bedroom 12 minutes to Midtown;161;1;55;2;81
JFK Studio Hideaway;174;2;125;1;344
Modern Studio near Bushwick  Train;169;2;100;1;121
Private Studio apartment in the west village;97;2;180;3;173
Cozy bedroom in spacious Brooklyn apartment;51;1;40;14;0
Newly Renovated 3BR in Bushwick;94;2;156;30;126
NEW Charming Private Floor  15min to Manhattan;140;2;99;2;0
Big basement apartment very close to subway;106;2;145;1;169
Book TODAY Large 3br with lots of space in the BX;3;2;247;2;322
Bohemian Open LoftWilliamsburgBushwick close 2 L;94;1;120;1;80
Huge private room with a view close to everything;100;1;70;5;65
New Clean and Spacious 3 Bedroom Apartment;59;2;80;2;154
SoHo Charm  Entire 2br apartment;119;2;200;2;0
NEW YORK CITY MANHATTAN;124;1;150;5;280
NYC LUXURY3 BEDROOMS IN MIDTOWN EAST GYM BALCONY;115;2;599;4;140
Full Floor One Bedroom Apt in Manhattan;106;2;188;3;253
The Perfect Stay in West Village;127;1;110;7;13
Brooklyn Beauty;54;1;99;1;149
Room in a beautiful chelsea apt w doorman;97;1;100;1;0
Spacious 3 bedroom apt in Williamsburg;94;1;70;2;8
Spacious East Harlem Room;100;1;75;1;0
New apt so I have the basic things for the moment;27;1;30;2;176
AWESOME CONVERTED 1BR in FiDi;102;2;180;10;54
LES Luxury Studio with Private Outdoor Terrace;111;2;225;25;268
Modern bedroom with queen size bed;111;1;125;5;0
Cute simple  cheap studio Great location UES;124;2;130;3;0
Hamilton Heights;106;2;145;30;357
Go to NYC Stay with us Cozy Clean Close all;144;1;28;1;236
Convenient nook;175;1;49;31;281
ONLY WOMEN CAMAS PARA MUJERES EN QUEENS;139;1;40;2;306
Serene FiDi 1BR w Gym Doorman  Roof deck by Blueground;102;2;271;30;331
1BR beautiful apartment in the AMAZING Bushwick ;59;2;100;5;0
Sunny Designer Apartment in East Village;101;2;88;2;5
The Hudson;106;1;86;3;310
Great Location Cozy Apt w Private Bath;161;1;55;1;7
Wyndham Midtown NewYork;113;1;300;3;338
Tremendous Views  Greenpoint;79;2;125;2;188
Stunning triplex in East Williamsburg;94;2;200;6;49
Charming Harlem Apartment;106;2;80;2;189
Affordable  Sunny Crown Heights Room;66;1;45;5;0
Bright Sunny Manhattan Room in Shared apartment;106;1;80;3;6
Serenity Studio in East Harlem;100;2;99;1;81
